sequence_id,n_frames,n_frames2
4183383674,16,16
4183391390,9,9
4183457701,112,112
4183460393,25,25
4183523306,21,21
4183650528,56,56
4183672483,24,24
4183788042,32,32
4183818435,6,6
4183859191,227,227
4183911996,30,30
4183926928,7,7
4183980034,30,30
4184023360,19,19
4184061735,28,28
4184122986,30,30
4184276665,15,15
4184298979,8,8
4184353415,6,6
4184371501,17,17
4184417098,41,41
4184446894,9,9
4184466937,46,46
4184480337,30,30
4184508264,20,20
4184550208,14,14
4184622781,11,11
4184652316,47,47
4184699237,17,17
4184714892,6,6
4184734309,21,21
4184962717,6,6
4184971310,7,7
4185080638,57,57
4185184781,154,154
4185240789,16,16
4185248487,81,81
418530769,6,6
418531017,14,14
4185328834,13,13
4185346983,27,27
41853635,5,5
4185380307,23,23
418540274,6,6
4185437264,19,19
4185498463,37,37
4185576093,55,55
4185653108,22,22
4185678636,78,78
4185770000,29,29
4185776153,40,40
4185779771,29,29
4185845860,8,8
4185927859,6,6
4185931644,112,112
4185947674,18,18
4185955865,13,13
4186006558,8,8
4186010016,6,6
4186084871,39,39
4186112118,39,39
4186188939,6,6
4186205180,12,12
4186297409,15,15
4186309751,28,28
4186337295,6,6
4186369047,15,15
4186373182,8,8
4186378758,16,16
4186473139,21,21
418663086,152,152
4186755464,37,37
4186819787,85,85
4186847801,46,46
4186857372,48,48
4186865597,9,9
418695725,80,80
4186980214,51,51
4186984866,6,6
4186994843,51,51
4187010770,35,35
4187038523,6,6
4187070576,25,25
4187072387,208,208
418707291,41,41
4187156369,87,87
4187250468,33,33
4187290588,15,15
4187315126,9,9
4187384192,21,21
4187389694,55,55
4187443272,6,6
4187497558,29,29
4187501787,6,6
4187563956,14,14
4187583366,52,52
4187666892,144,144
4187694201,116,116
4187733486,7,7
4187770834,13,13
4187919319,8,8
418792352,70,70
4187927443,104,104
4187936917,20,20
4187937239,9,9
4188028026,10,10
4188028261,13,13
418803589,30,30
4188052501,28,28
4188064416,22,22
4188206163,7,7
4188358141,6,6
4188507508,291,291
4188516309,22,22
4188551582,9,9
4188666338,97,97
4188685015,62,62
4188731133,13,13
4188812359,54,54
4188954591,23,23
4188961679,15,15
41889640,11,11
4189106321,76,76
4189189958,15,15
41892248,18,18
4189231219,41,41
4189249118,11,11
4189268834,70,70
41893412,6,6
4189415959,24,24
4189487855,52,52
4189488596,6,6
4189641522,16,16
4189680331,16,16
4189742467,15,15
4189773492,13,13
4190021953,28,28
4190067198,239,239
4190092827,22,22
4190156043,12,12
4190222617,191,191
4190254593,19,19
4190257238,60,60
4190272312,43,43
4190356486,21,21
4190380394,6,6
4190406012,19,19
4190464721,53,53
4190469520,40,40
4190477796,17,17
4190501781,6,6
4190523639,14,14
4190536724,20,20
4190541611,46,46
4190592172,29,29
4190605935,15,15
4190630473,7,7
419063449,130,130
419065178,50,50
4190662933,22,22
4190689578,40,40
4190698100,51,51
4190715926,25,25
4190718595,46,46
4190838653,18,18
4190921482,31,31
4190996828,11,11
4191083614,23,23
4191120315,10,10
4191120453,22,22
4191136837,108,108
4191151332,6,6
4191176065,15,15
4191204413,13,13
4191240080,9,9
4191241781,30,30
419124727,39,39
4191310030,10,10
4191310166,47,47
4191320395,6,6
4191347908,96,96
4191375816,6,6
4191400416,6,6
4191443903,12,12
4191513027,18,18
4191552412,24,24
4191575187,31,31
4191786266,7,7
419181320,38,38
4192078231,19,19
4192101570,55,55
4192213918,140,140
4192262049,21,21
4192313251,40,40
4192320973,72,72
4192366274,7,7
419243086,11,11
4192432072,6,6
4192436431,39,39
419251893,57,57
4192524241,26,26
4192614534,11,11
4192687989,17,17
419277239,6,6
4192822493,125,125
4192836367,23,23
4192841886,16,16
4192907370,6,6
4192957666,6,6
4192960092,219,219
419298799,18,18
4193078594,35,35
4193163488,11,11
419317911,15,15
4193214009,10,10
419323494,33,33
4193258408,12,12
4193260846,27,27
4193271789,6,6
4193376386,126,126
419338533,10,10
4193413428,150,150
4193432196,100,100
4193453126,16,16
4193502141,15,15
4193518628,209,209
4193528392,6,6
4193544801,13,13
4193566595,68,68
4193570368,23,23
4193576260,291,291
4193615191,6,6
4193639141,55,55
4193646113,13,13
4193739964,144,144
4193786383,96,96
4193849019,6,6
419390155,68,68
4194022618,200,200
4194045339,6,6
4194223267,101,101
419424387,58,58
419424501,14,14
4194262879,13,13
4194315184,57,57
4194325465,27,27
4194337124,25,25
4194343537,68,68
4194346064,84,84
4194377947,10,10
4194386507,19,19
4194400424,20,20
4194402996,146,146
4194442541,19,19
4194501671,7,7
4194541169,29,29
4194635959,18,18
419470803,15,15
4194717031,21,21
4194759193,25,25
4194777869,23,23
419477962,15,15
4194797545,56,56
4194853331,10,10
4194867332,28,28
4194924786,26,26
4194943564,7,7
419497108,13,13
4195005254,19,19
4195009511,40,40
4195055201,6,6
4195114781,14,14
4195119364,154,154
419515143,47,47
4195190856,6,6
4195218967,18,18
4195255300,52,52
4195369172,18,18
4195379333,125,125
4195432833,12,12
4195453483,31,31
4195566861,14,14
4195586750,27,27
4195609232,6,6
4195610876,19,19
419562681,12,12
4195661441,14,14
4195765634,32,32
4195803494,8,8
4195823251,16,16
4195849049,47,47
4195870626,6,6
4195908437,79,79
4195909176,25,25
4196076852,48,48
4196093853,153,153
4196132503,10,10
41961656,14,14
4196173176,51,51
4196190230,27,27
4196194948,22,22
4196225817,38,38
4196262905,6,6
4196266054,12,12
4196380429,147,147
4196463560,55,55
419652379,23,23
419654700,139,139
4196571308,6,6
4196593102,33,33
4196614677,40,40
4196704650,152,152
4196712946,13,13
4196740212,17,17
4196744594,23,23
4196867011,126,126
4196877707,20,20
4196887884,14,14
4196888286,26,26
4196902576,110,110
4196954685,111,111
4196961308,45,45
4197009744,127,127
419707841,6,6
4197122884,9,9
4197130345,59,59
4197177764,12,12
4197193109,55,55
419725977,17,17
4197299426,28,28
4197380081,42,42
4197381363,26,26
4197416326,6,6
4197419263,7,7
4197499901,28,28
4197511905,66,66
4197607622,15,15
4197620653,8,8
4197667983,21,21
4197909734,17,17
4197924628,13,13
4197942934,75,75
4197943845,41,41
419809755,16,16
4198161745,30,30
4198209859,25,25
419826765,33,33
4198282213,6,6
4198287263,11,11
4198429137,36,36
4198459779,15,15
4198475619,46,46
4198480288,25,25
4198490659,114,114
4198507342,12,12
4198567073,51,51
4198634000,57,57
4198655776,6,6
4198666919,15,15
4198674558,15,15
4198697681,217,217
4198728795,27,27
419875608,35,35
4198840966,70,70
4198910551,28,28
4198957835,48,48
4199041238,124,124
4199057128,9,9
4199096084,21,21
4199121,38,38
4199165195,25,25
4199212036,202,202
4199288145,174,174
4199288301,111,111
4199331742,41,41
4199373702,9,9
4199399950,32,32
4199432088,142,142
4199440348,58,58
4199454602,37,37
4199464119,195,195
419946533,108,108
4199471412,41,41
419951248,140,140
4199515112,9,9
419952044,152,152
4199534044,6,6
4199651838,35,35
4199681443,13,13
4199774963,15,15
4199862212,44,44
4199878348,10,10
4199887494,31,31
4199901408,12,12
4199908262,34,34
4199919403,18,18
4199971541,15,15
4199981980,6,6
420001960,10,10
4200085780,60,60
4200165328,9,9
4200178391,6,6
4200214226,6,6
4200232219,36,36
4200244946,6,6
4200281356,43,43
4200370097,25,25
4200384451,45,45
4200540109,16,16
4200562820,94,94
4200660566,77,77
4200695135,10,10
4200727830,19,19
4200778042,49,49
4200829752,25,25
4200860197,41,41
4200862050,41,41
4200906787,42,42
4201045334,26,26
4201058876,6,6
4201097219,6,6
4201119258,32,32
4201215688,19,19
4201231687,13,13
4201334987,47,47
4201335092,10,10
4201360545,8,8
4201361568,151,151
420141497,26,26
4201440268,104,104
4201488473,44,44
4201531194,15,15
4201622163,20,20
4201642956,51,51
4201653831,36,36
4201745907,47,47
4201767916,45,45
4201780621,22,22
4201841104,11,11
4201853668,13,13
420186733,47,47
4201910630,7,7
4201946335,25,25
4201971172,8,8
4202017468,18,18
4202070482,13,13
4202085772,21,21
4202095186,101,101
4202213180,19,19
4202390827,50,50
4202580183,35,35
4202590391,11,11
4202606839,10,10
4202617871,51,51
420268271,80,80
4202707023,10,10
4202720734,97,97
4202771409,43,43
4202780000,6,6
4202826695,25,25
4202836423,38,38
4202847286,14,14
4202891225,55,55
4202908607,95,95
4202914201,9,9
4202929805,15,15
4202975623,21,21
420298433,6,6
4203054,6,6
420308783,12,12
4203117710,127,127
4203192968,13,13
4203202219,69,69
4203227301,6,6
4203283148,66,66
420328762,25,25
4203289775,6,6
4203311537,57,57
4203340741,79,79
4203400063,46,46
4203451304,7,7
4203494075,19,19
4203496203,13,13
4203533144,12,12
4203560635,10,10
4203609652,31,31
4203688695,28,28
4203690075,30,30
4203702440,25,25
4203754010,6,6
4203792548,52,52
4203845117,6,6
4203845210,6,6
4203850514,92,92
4203920555,13,13
4203980683,6,6
4204002346,21,21
420404230,36,36
4204046430,18,18
4204073102,6,6
420408315,26,26
4204105150,13,13
4204119245,6,6
4204131052,43,43
4204167624,34,34
4204181830,6,6
4204295445,17,17
4204319533,75,75
4204396216,35,35
4204421527,31,31
4204464509,16,16
420447866,29,29
4204536349,40,40
4204546837,14,14
4204576149,12,12
4204621027,10,10
4204630705,33,33
420465112,19,19
4204688453,28,28
4204751837,103,103
4204769134,49,49
4204804231,70,70
4204926903,46,46
4204931724,51,51
4204936016,113,113
4204943309,68,68
4204970725,6,6
4205110296,115,115
420515252,34,34
4205191023,7,7
420529345,6,6
4205326806,26,26
4205409181,40,40
4205412194,37,37
4205422391,22,22
4205476842,178,178
4205551783,30,30
4205563270,8,8
4205615108,20,20
4205662867,17,17
4205699142,33,33
4205703594,6,6
4205768493,48,48
4205828213,30,30
4205877578,6,6
4205925306,12,12
4205951115,10,10
4205986387,23,23
4205994631,7,7
420601550,6,6
4206049135,35,35
420605588,46,46
4206135791,30,30
420613892,6,6
4206148761,7,7
4206201030,33,33
4206297565,108,108
4206360996,15,15
4206392152,33,33
4206432086,138,138
4206454359,15,15
4206542559,15,15
4206609021,8,8
4206750933,26,26
420676949,7,7
4206834450,10,10
4206844913,123,123
4206877648,15,15
4206879302,62,62
4206927399,6,6
4206965874,30,30
4207029842,46,46
4207141908,24,24
4207159804,6,6
4207348906,7,7
420748476,19,19
4207639648,35,35
4207685714,143,143
420771834,6,6
4207729702,6,6
4207767508,40,40
4207810833,6,6
420781840,23,23
4207883778,26,26
4208042119,64,64
4208104849,42,42
4208129182,6,6
4208184001,10,10
4208193768,9,9
4208247797,38,38
4208275629,93,93
4208344230,60,60
4208368897,20,20
4208488771,72,72
4208559726,11,11
4208597289,21,21
42086644,55,55
4208676611,15,15
4208850459,7,7
4208859002,69,69
4208863690,31,31
4208927321,124,124
4208931378,8,8
4208967568,14,14
4208979289,18,18
4208979622,22,22
4208990237,15,15
4209008364,6,6
4209025441,80,80
4209033596,36,36
4209039246,14,14
4209110351,22,22
4209134613,16,16
4209136328,23,23
4209167082,11,11
4209352268,76,76
4209358430,49,49
4209382904,20,20
4209384341,173,173
4209429424,68,68
4209449683,12,12
4209461510,24,24
4209490190,8,8
4209561248,27,27
4209573811,12,12
420958416,6,6
4209624884,40,40
4209659274,38,38
4209727522,28,28
4209732611,6,6
420974978,9,9
4209862914,12,12
4209977806,26,26
4210215996,46,46
4210266454,16,16
4210285106,51,51
4210296808,29,29
4210305326,269,269
4210311414,15,15
4210339135,18,18
4210432226,106,106
4210454058,10,10
4210511729,38,38
4210519616,6,6
4210621432,16,16
4210668926,20,20
4210723130,11,11
4210779865,19,19
4210781820,12,12
4210860210,162,162
4210863894,31,31
4210914108,84,84
4210919310,6,6
4210926960,6,6
4211052995,29,29
42110712,29,29
4211073192,24,24
4211074077,24,24
4211078126,173,173
4211091444,146,146
4211105746,55,55
4211117565,200,200
4211171649,14,14
4211253323,61,61
4211273060,55,55
4211280550,12,12
4211321561,68,68
4211337031,26,26
4211605958,18,18
4211733809,31,31
4211755313,19,19
42117654,82,82
4211766807,6,6
4211768083,18,18
4211866871,84,84
4211916354,112,112
4211924931,22,22
4211936397,61,61
4212091217,20,20
4212207110,43,43
4212349371,26,26
4212350669,20,20
4212371495,105,105
4212414396,18,18
4212432111,18,18
4212444329,45,45
4212447314,130,130
4212497611,98,98
42125175,35,35
4212521588,26,26
4212578826,14,14
421263815,312,312
4212661358,14,14
4212707598,218,218
4212709309,6,6
4212715946,158,158
4212767932,45,45
4212771038,209,209
4212781376,12,12
421278972,16,16
4212813988,21,21
4212881016,6,6
4212908231,18,18
4212921864,23,23
421294955,144,144
4213086218,20,20
4213129701,14,14
4213141202,88,88
421319270,6,6
4213198643,9,9
4213235658,112,112
4213324746,15,15
4213339899,32,32
4213342129,7,7
4213425044,6,6
4213506285,6,6
4213523414,15,15
4213572308,9,9
421362238,116,116
421362263,171,171
4213654679,6,6
4213668519,17,17
4213677640,6,6
4213679626,64,64
4213687621,15,15
4213802972,11,11
4213815903,96,96
4213832720,9,9
4213936064,12,12
4213953689,19,19
4214107065,10,10
4214130538,25,25
4214171391,6,6
4214180307,30,30
4214222646,22,22
4214243076,18,18
4214422845,22,22
4214513880,15,15
4214604695,26,26
421462748,44,44
4214670201,120,120
4214750552,29,29
4214755050,20,20
4214874784,18,18
4214883602,25,25
4214888826,6,6
4214907719,33,33
421502639,17,17
4215031524,14,14
4215108840,6,6
4215132611,20,20
4215177505,46,46
4215188118,17,17
4215262442,6,6
4215329146,6,6
4215385148,6,6
4215396842,14,14
4215415155,36,36
4215523179,31,31
4215566299,59,59
4215661570,63,63
421569124,11,11
4215715904,28,28
4215741747,61,61
4215746110,103,103
4215813889,70,70
42158287,33,33
4215932905,23,23
4216041413,19,19
4216053995,25,25
4216062516,25,25
421606565,37,37
4216091996,6,6
421616967,22,22
4216217314,26,26
4216256,175,175
4216277360,19,19
4216309083,94,94
4216348699,6,6
4216351453,51,51
4216383559,6,6
4216395097,8,8
4216400511,6,6
4216401592,230,230
4216402542,30,30
421644320,14,14
4216513452,29,29
4216534047,34,34
421660452,32,32
4216719936,21,21
4216720751,28,28
4216754011,96,96
4216766726,65,65
4216776939,13,13
421683717,53,53
4216864564,15,15
421697383,22,22
4216990295,27,27
4217014989,16,16
4217047902,15,15
4217060767,48,48
4217183990,6,6
4217193553,62,62
4217200146,29,29
4217294676,163,163
4217306041,8,8
4217309619,16,16
4217341293,38,38
4217467815,49,49
4217528994,28,28
4217566785,15,15
4217569855,32,32
4217689204,16,16
4217699376,9,9
4217712428,51,51
4217778990,48,48
4217782230,34,34
421779537,172,172
4217904335,47,47
42179350,28,28
4217973581,19,19
4217996494,6,6
4218081735,9,9
4218106251,16,16
4218110088,29,29
4218167764,16,16
4218187203,32,32
4218222681,14,14
4218271802,45,45
4218308247,51,51
4218370986,16,16
4218442929,10,10
4218494028,35,35
4218616332,6,6
4218706864,23,23
4218723363,23,23
4218734222,55,55
4218737709,29,29
4218754364,28,28
4218790197,48,48
4218800936,6,6
4218818690,8,8
4218893482,60,60
4218918919,10,10
4218976207,38,38
4218994501,55,55
4219141232,58,58
4219183541,15,15
421924663,52,52
4219251305,25,25
4219277656,18,18
421928734,15,15
4219301687,149,149
4219319815,6,6
4219413501,28,28
421943643,34,34
4219480965,13,13
4219532100,6,6
4219573690,9,9
4219604747,6,6
4219667556,28,28
421967248,46,46
4219699349,6,6
4219715894,24,24
4219720446,60,60
4219729941,20,20
4219808426,300,300
421986136,13,13
4219870544,52,52
4219873825,31,31
421995985,85,85
4219972108,59,59
4219992942,14,14
4220057291,31,31
4220076807,9,9
4220153836,14,14
4220154108,133,133
4220177618,11,11
4220189914,32,32
4220230430,48,48
4220231984,73,73
4220254106,7,7
4220273041,28,28
4220349179,35,35
4220374547,40,40
4220409511,12,12
4220416890,172,172
4220471290,7,7
4220494266,20,20
4220542193,239,239
4220601182,35,35
4220669414,17,17
4220694309,23,23
4220740267,22,22
422074298,23,23
4220771983,10,10
4220824687,23,23
4220936791,6,6
422094825,6,6
4220949488,34,34
4220975277,6,6
4220978845,46,46
422099498,10,10
4221011345,44,44
4221032718,28,28
4221109887,18,18
4221124740,35,35
4221131301,6,6
422113773,36,36
4221171560,27,27
4221210217,32,32
4221284706,11,11
4221284846,6,6
4221299806,24,24
4221326276,6,6
4221337192,17,17
4221353033,31,31
4221375757,29,29
4221384154,97,97
4221403648,6,6
4221451543,219,219
422146295,16,16
4221476984,136,136
4221516979,97,97
4221546404,24,24
4221636138,28,28
4221637166,134,134
4221653135,50,50
4221664059,10,10
4221694546,19,19
4221740624,25,25
4221756306,94,94
4221797857,50,50
4221855522,107,107
4221868635,21,21
4221873032,19,19
4221968352,7,7
4222015357,24,24
4222050324,12,12
422206357,16,16
4222106798,6,6
4222130111,16,16
422214023,17,17
4222145350,16,16
4222175255,32,32
42222766,31,31
4222355729,18,18
4222362912,10,10
4222407810,16,16
4222410232,11,11
4222462939,99,99
4222518529,24,24
4222591389,29,29
4222625717,31,31
4222632774,14,14
4222680556,7,7
4222701823,39,39
4222731806,47,47
4222761168,11,11
4222780401,26,26
4222949878,24,24
4222956909,6,6
4222966369,42,42
4222976236,18,18
4222986359,23,23
4223074440,15,15
4223142556,23,23
4223170592,42,42
42232713,15,15
4223317714,33,33
4223370718,60,60
4223421033,150,150
4223428239,37,37
4223443872,13,13
4223458283,44,44
4223537013,14,14
4223606444,60,60
4223609704,8,8
4223613624,45,45
4223633685,31,31
4223702977,80,80
422371060,16,16
4223747552,6,6
4223768094,6,6
4223811704,6,6
4223833901,37,37
4223834354,6,6
42238585,21,21
4223925999,82,82
4223941196,23,23
4223994775,35,35
4224044885,20,20
4224086429,146,146
422409873,6,6
4224101625,6,6
422412596,11,11
42241302,11,11
4224137405,22,22
4224222520,25,25
4224289483,12,12
4224389414,36,36
4224389445,6,6
4224543295,11,11
4224579758,26,26
4224601887,42,42
4224669082,32,32
4224705601,24,24
4224757761,24,24
4224794691,39,39
4224886213,16,16
4224942996,51,51
4224954165,203,203
4224963405,19,19
4225010342,33,33
4225021192,23,23
422510637,76,76
4225109297,6,6
4225181660,54,54
4225260562,36,36
4225288722,6,6
4225343584,6,6
4225363371,109,109
4225416097,37,37
4225469560,13,13
4225521095,31,31
4225587271,9,9
4225597193,22,22
4225677422,8,8
4225811938,11,11
4225840215,9,9
4225842491,45,45
4225857290,20,20
4225895750,27,27
4225924065,6,6
422593039,111,111
4225937339,6,6
4225940417,37,37
4225951851,80,80
4226014858,6,6
4226018221,40,40
4226054273,77,77
422606526,6,6
4226068230,13,13
4226112194,17,17
4226148408,60,60
4226176636,6,6
4226188764,6,6
4226189074,20,20
4226191284,24,24
4226218617,48,48
4226260207,8,8
4226272166,13,13
4226294197,10,10
4226395014,27,27
4226451132,16,16
4226495076,41,41
4226502588,52,52
4226509687,6,6
4226571736,24,24
4226607060,16,16
4226615816,40,40
4226670332,110,110
4226710320,35,35
4226716403,43,43
4226743244,30,30
4226895083,17,17
4226962052,57,57
4226963380,6,6
4227015467,41,41
4227038146,21,21
4227102150,57,57
4227153378,6,6
4227251575,21,21
4227302603,104,104
4227303800,31,31
4227326238,46,46
4227342754,26,26
4227362907,12,12
4227370209,6,6
4227393590,47,47
4227393944,24,24
4227399807,17,17
4227510392,23,23
4227521315,23,23
4227579462,10,10
4227588987,35,35
4227633940,7,7
4227637546,6,6
4227650840,14,14
4227768269,6,6
4227781890,11,11
4227803541,18,18
4227812877,37,37
4227858363,17,17
4227878594,284,284
4227921784,50,50
4227950628,112,112
4227970675,40,40
4227983699,14,14
4228010162,18,18
4228061833,6,6
4228082259,28,28
4228101389,111,111
4228115776,18,18
4228213183,107,107
4228330453,40,40
4228345856,35,35
4228465117,6,6
4228563827,26,26
4228571460,98,98
4228575420,124,124
4228623944,13,13
4228657371,20,20
422869312,25,25
4228703214,49,49
4228715577,54,54
4228728966,128,128
4228803078,49,49
4228842789,9,9
4228977517,27,27
4229017605,18,18
4229047628,6,6
4229101254,112,112
422913964,28,28
4229222771,7,7
4229232793,19,19
4229279121,73,73
4229315724,6,6
4229318527,14,14
